id,user_id,product_id,quantity
11989,444,9,3
11990,193,782,2
11991,163,1515,1
11992,404,1479,2
11993,461,1697,1
11994,381,1809,2
11995,188,741,3
11996,277,1736,2
11997,385,842,2
11998,353,999,2
11999,216,1639,3
12000,115,101,3
12001,147,154,1
12002,312,1799,3
12003,461,1783,2
12004,344,1570,5
12005,259,1098,2
12006,251,964,5
12007,39,644,4
12008,27,197,1
12009,170,1863,4
12010,448,1897,5
12011,205,1081,1
12012,471,1834,3
12013,166,812,4
12014,469,325,1
12015,40,1939,3
12016,308,739,1
12017,374,64,4
12018,370,312,3
12019,370,1378,3
12020,207,1731,2
12021,213,903,5
12022,34,196,1
12023,208,740,1
12024,260,1167,3
12025,460,1276,4
12026,133,1412,3
12027,327,193,1
12028,82,532,5
12029,103,1047,1
12030,19,1906,1
12031,21,1744,1
12032,4,1490,5
12033,14,843,5
12034,292,602,4
12035,136,1801,5
12036,451,751,2
12037,313,1020,5
12038,192,1598,4
12039,342,216,5
12040,434,33,4
12041,450,1218,5
12042,349,1629,5
12043,289,32,5
12044,256,65,4
12045,190,104,4
12046,392,309,1
12047,104,764,5
12048,434,1738,2
12049,404,1665,3
12050,418,1357,4
12051,480,1755,5
12052,403,1949,3
12053,28,888,3
12054,130,1034,2
12055,449,664,1
12056,466,390,5
12057,379,1803,4
12058,347,1274,3
12059,146,791,4
12060,36,955,4
12061,281,1532,1
12062,267,1305,2
12063,212,1721,5
12064,187,1045,3
12065,369,715,4
12066,331,1605,2
12067,307,1230,3
12068,463,13,3
12069,270,1610,4
12070,104,1271,1
12071,246,1821,4
12072,101,1969,1
12073,110,738,5
12074,263,833,4
12075,304,1203,1
12076,291,1864,2
12077,179,877,1
12078,77,109,2
12079,78,1720,3
12080,75,1768,2
12081,235,899,5
12082,432,427,1
12083,471,1595,4
12084,251,1652,1
12085,112,45,2
12086,454,1116,3
12087,468,307,2
12088,27,266,4
12089,331,267,5
12090,163,788,2
12091,496,1329,3
12092,174,1009,1
12093,394,270,3
12094,324,325,5
12095,452,1809,4
12096,223,1138,5
12097,330,385,1
12098,438,843,2
12099,71,1893,4
12100,277,1455,4
12101,346,1096,1
12102,226,1458,3
12103,88,1725,1
12104,370,1691,5
12105,344,1695,3
12106,127,1526,1
12107,175,743,2
12108,89,1254,1
12109,192,525,4
12110,18,961,5
12111,73,1008,3
12112,423,242,5
12113,256,667,3
12114,353,772,3
12115,134,1374,2
12116,423,1211,4
12117,357,177,4
12118,352,1948,3
12119,346,918,3
12120,143,244,5
12121,55,1571,4
12122,23,1357,5
12123,233,136,2
12124,376,172,2
12125,277,1585,1
12126,293,678,3
12127,430,1628,5
12128,463,100,5
12129,499,548,2
12130,450,733,2
12131,188,332,2
12132,460,1601,5
12133,86,1728,3
12134,393,1976,3
12135,385,613,3
12136,245,901,4
12137,112,1875,3
12138,163,1039,2
12139,93,446,2
12140,229,1163,5
12141,148,1375,5
12142,441,719,3
12143,362,1178,4
12144,352,771,4
12145,26,657,1
12146,300,1380,3
12147,337,1024,4
12148,16,1922,1
12149,161,1699,3
12150,180,713,3
12151,128,307,5
12152,431,1591,1
12153,394,1017,1
12154,496,1043,2
12155,65,1593,3
12156,451,754,3
12157,52,148,2
12158,364,1039,1
12159,486,1066,2
12160,374,141,4
12161,99,1738,4
12162,165,1767,4
12163,416,1734,2
12164,116,1618,3
12165,213,66,5
12166,97,1485,4
12167,332,1084,5
12168,26,1839,5
12169,36,6,5
12170,149,1795,5
12171,278,581,1
12172,74,1826,5
12173,169,1023,4
12174,135,506,1
12175,180,464,4
12176,75,312,5
12177,374,895,1
12178,462,511,2
12179,19,422,1
12180,91,126,4
12181,191,1463,1
12182,440,287,3
12183,242,1383,3
12184,313,1486,4
12185,331,1896,4
12186,367,583,3
12187,400,226,4
12188,316,1123,3
12189,362,1342,2
12190,174,51,2
12191,279,1364,2
12192,446,567,2
12193,408,1976,1
12194,353,1794,1
12195,234,2000,1
12196,286,1334,5
12197,428,232,5
12198,8,1921,3
12199,235,362,1
12200,217,625,3
12201,317,1311,1
12202,79,1520,2
12203,228,295,3
12204,386,1498,1
12205,489,422,4
12206,324,1101,5
12207,483,236,2
12208,434,1059,5
12209,181,1360,5
12210,276,1975,5
12211,271,1678,3
12212,180,64,1
12213,248,140,4
12214,1,1601,1
12215,468,1727,3
12216,60,1527,5
12217,4,995,1
12218,493,1258,4
12219,311,998,2
12220,400,1944,3
12221,493,1167,3
12222,433,328,5
12223,304,1841,4
12224,1,1767,5
12225,457,1626,1
12226,281,1459,2
12227,82,238,3
12228,251,457,3
12229,159,1893,1
12230,274,1067,4
12231,266,1857,3
12232,333,166,4
12233,282,1513,3
12234,34,1241,5
12235,234,1846,3
12236,480,109,1
12237,253,1581,1
12238,188,1043,5
12239,68,1389,2
12240,131,637,5
12241,12,1116,4
12242,392,1581,1
12243,365,1181,1
12244,128,836,2
12245,173,543,5
12246,169,351,3
12247,351,515,1
12248,329,1242,1
12249,269,1355,1
12250,169,1100,3
12251,213,1823,1
12252,190,1665,4
12253,455,286,3
12254,247,761,5
12255,375,94,4
12256,96,803,1
12257,386,882,5
12258,341,1014,4
12259,267,640,1
12260,387,60,1
12261,38,769,4
12262,465,303,5
12263,131,1191,4
12264,281,1984,2
12265,426,933,2
12266,60,1149,1
12267,227,428,4
12268,403,965,5
12269,399,472,4
12270,378,411,3
12271,66,1759,2
12272,389,398,5
12273,197,97,3
12274,300,1339,3
12275,285,1978,4
12276,99,1753,2
12277,212,1685,1
12278,99,294,3
12279,345,1064,3
12280,288,1267,2
12281,86,1202,1
12282,223,1012,3
12283,282,1887,2
12284,19,514,5
12285,124,62,5
12286,320,1963,2
12287,97,1631,2
12288,355,1640,2
12289,182,715,3
12290,68,271,1
12291,10,418,1
12292,215,943,3
12293,190,148,2
12294,263,720,4
12295,165,1798,1
12296,33,50,1
12297,171,1672,2
12298,379,908,3
12299,113,1795,1
12300,410,690,3
12301,78,1241,2
12302,25,1632,1
12303,274,595,5
12304,488,294,2
12305,72,588,2
12306,149,1677,2
12307,416,1434,4
12308,187,157,4
12309,95,1062,1
12310,455,360,1
12311,238,553,3
12312,14,1088,5
12313,36,146,3
12314,496,1411,2
12315,39,1255,1
12316,284,1076,4
12317,322,843,3
12318,281,1472,3
12319,281,1087,5
12320,449,1238,1
12321,469,636,2
12322,475,36,3
12323,435,64,1
12324,108,1986,1
12325,240,1014,4
12326,146,1091,1
12327,130,198,3
12328,245,1611,3
12329,73,248,2
12330,456,962,3
12331,41,479,5
12332,55,1792,5
12333,360,271,3
12334,466,791,5
12335,224,85,1
12336,338,733,5
12337,337,1351,1
12338,167,1460,1
12339,386,749,4
12340,409,1719,2
12341,39,1569,4
12342,307,692,2
12343,192,354,2
12344,258,490,5
12345,152,901,4
12346,320,1973,1
12347,175,502,2
12348,336,73,4
12349,426,1100,4
12350,296,550,3
12351,167,600,4
12352,442,1937,3
12353,107,47,3
12354,5,761,1
12355,95,1431,2
12356,277,12,2
12357,4,979,2
12358,22,1304,2
12359,152,366,3
12360,130,560,1
12361,76,1024,4
12362,71,669,1
12363,313,1265,2
12364,250,221,3
12365,39,627,1
12366,424,530,3
12367,167,1201,5
12368,175,874,2
12369,90,848,4
12370,133,375,3
12371,1,573,4
12372,413,552,1
12373,9,1524,4
12374,237,1875,5
12375,418,467,1
12376,347,1898,1
12377,30,1639,3
12378,55,1315,2
12379,192,84,2
12380,74,62,2
12381,189,374,5
12382,354,82,3
12383,319,183,1
12384,118,721,4
12385,413,11,5
12386,380,156,2
12387,156,1496,3
12388,104,1574,5
12389,363,1291,1
12390,162,347,2
12391,281,307,5
12392,353,1612,2
12393,496,1246,5
12394,261,1647,3
12395,452,77,5
12396,116,1806,3
12397,190,166,3
12398,261,1132,1
12399,409,1850,3
12400,282,1935,3
12401,19,1115,4
12402,499,236,2
12403,198,486,2
12404,208,42,2
12405,495,1794,4
12406,300,841,2
12407,81,1164,4
12408,63,1267,5
12409,311,1344,2
12410,316,1545,1
12411,90,36,1
12412,481,1192,5
12413,170,1076,3
12414,69,887,2
12415,292,936,4
12416,24,1852,3
12417,418,698,4
12418,166,804,4
12419,214,497,2
12420,355,334,2
12421,101,912,4
12422,343,251,4
12423,225,897,4
12424,49,1656,5
12425,187,883,5
12426,1,117,5
12427,223,1301,4
12428,287,219,4
12429,369,79,5
12430,297,1778,5
12431,190,653,2
12432,39,834,1
12433,369,17,5
12434,209,280,4
12435,163,1576,2
12436,350,1415,2
12437,355,58,3
12438,105,244,4
12439,101,228,2
12440,325,565,5
12441,185,1920,5
12442,469,986,5
12443,9,1530,1
12444,294,1121,3
12445,206,350,2
12446,425,905,4
12447,452,586,2
12448,34,762,4
12449,112,1081,5
12450,364,1395,1
12451,390,1960,1
12452,482,1621,2
12453,306,1818,2
12454,15,400,1
12455,86,456,4
12456,246,831,5
12457,241,103,2
12458,152,685,4
12459,18,1968,4
12460,495,1105,3
12461,49,988,5
12462,113,294,3
12463,13,445,2
12464,401,1524,3
12465,27,461,4
12466,179,1186,4
12467,324,1483,5
12468,117,314,5
12469,289,1874,1
12470,366,1736,4
12471,487,1850,1
12472,3,262,1
12473,29,1616,1
12474,398,1087,1
12475,496,1326,2
12476,379,952,5
12477,255,1324,4
12478,179,717,5
12479,455,262,5
12480,34,1420,5
12481,159,654,5
12482,496,1313,4
12483,356,1385,3
12484,391,258,2
12485,357,1344,2
12486,397,327,4
12487,370,1924,4
12488,361,476,4
12489,395,1407,4
12490,337,1027,5
12491,179,270,2
12492,68,778,4
12493,341,1869,2
12494,300,1417,2
12495,114,169,5
12496,459,458,2
12497,31,947,5
12498,490,1467,4
12499,489,86,5
12500,99,1065,1
12501,180,1591,4
12502,214,494,3
12503,98,1180,2
12504,497,1663,5
12505,70,618,5
12506,130,300,5
12507,60,1962,4
12508,466,26,5
12509,486,1622,5
12510,78,1943,5
12511,252,1662,4
12512,357,444,4
12513,209,1002,5
12514,234,1895,5
12515,202,239,2
12516,89,244,4
12517,12,840,4
12518,385,491,5
12519,117,1979,2
12520,81,1741,1
12521,268,1359,5
12522,73,460,4
12523,118,243,1
12524,392,784,1
12525,333,596,2
12526,299,265,5
12527,350,1630,5
12528,135,1758,5
12529,123,1805,4
12530,145,1999,3
12531,454,1423,5
12532,78,935,2
12533,319,1513,4
12534,471,1390,5
12535,416,1291,2
12536,315,15,3
12537,414,850,4
12538,69,162,3
12539,87,739,3
12540,365,1700,1
12541,85,1536,4
12542,451,721,2
12543,126,826,4
12544,484,382,3
12545,62,267,5
12546,168,637,4
12547,207,614,2
12548,273,1371,3
12549,99,51,2
12550,207,1171,2
12551,445,481,2
12552,299,867,2
12553,58,1696,4
12554,139,1901,2
12555,217,20,3
12556,77,852,3
12557,480,321,3
12558,297,951,1
12559,500,727,5
12560,441,712,1
12561,57,1400,1
12562,326,401,4
12563,159,520,2
12564,174,1207,1
12565,137,1004,3
12566,75,444,5
12567,413,516,4
12568,414,518,1
12569,207,1729,4
12570,128,1090,4
12571,195,1916,5
12572,467,698,1
12573,301,1339,3
12574,226,1512,1
12575,336,1123,3
12576,101,1612,3
12577,69,482,4
12578,212,1455,2
12579,162,803,4
12580,187,1527,1
12581,205,283,4
12582,128,485,2
12583,387,946,3
12584,74,1573,1
12585,312,1167,2
12586,18,21,3
12587,182,697,1
12588,288,291,4
12589,35,877,4
12590,356,1145,4
12591,21,683,1
12592,1,291,4
12593,211,606,4
12594,73,1578,4
12595,27,1466,4
12596,16,794,2
12597,292,1214,1
12598,285,1657,2
12599,500,1738,3
12600,260,1869,3
12601,222,1059,2
12602,451,1301,4
12603,182,1781,5
12604,58,1832,5
12605,86,1855,1
12606,196,405,3
12607,191,1960,5
12608,294,224,3
12609,308,1205,1
12610,91,1363,2
12611,455,969,4
12612,171,525,4
12613,368,786,3
12614,93,521,2
12615,122,491,5
12616,461,455,4
12617,357,74,4
12618,500,606,4
12619,396,1514,1
12620,339,712,2
12621,308,281,5
12622,13,1428,3
12623,102,1127,3
12624,128,648,3
12625,305,436,5
12626,34,1598,2
12627,331,1970,3
12628,33,1473,1
12629,402,1445,2
12630,341,1922,3
12631,381,838,4
12632,294,1772,4
12633,294,642,4
12634,466,1397,1
12635,255,294,1
12636,445,882,4
12637,88,638,3
12638,158,1614,3
12639,121,939,4
12640,347,1735,2
12641,82,1746,3
12642,89,1164,1
12643,301,597,1
12644,260,1932,2
12645,19,388,5
12646,110,277,1
12647,53,826,5
12648,353,1359,1
12649,211,548,1
12650,174,107,2
12651,269,1329,2
12652,452,494,3
12653,109,376,1
12654,124,904,4
12655,104,628,1
12656,157,1312,2
12657,250,619,5
12658,40,1366,4
12659,469,409,2
12660,439,1982,4
12661,489,1253,5
12662,60,758,2
12663,413,72,5
12664,205,1249,1
12665,364,219,1
12666,66,984,1
12667,431,685,1
12668,382,1421,4
12669,103,1169,3
12670,74,107,3
12671,341,1867,1
12672,411,1293,5
12673,85,1747,4
12674,262,314,5
12675,331,1923,4
12676,243,363,4
12677,499,1929,4
12678,498,1955,1
12679,426,104,1
12680,307,1059,2
12681,486,38,5
12682,143,618,2
12683,363,638,4
12684,431,699,5
12685,96,1190,2
12686,454,11,1
12687,342,1895,2
12688,87,1086,4
12689,270,346,4
12690,144,1245,3
12691,475,55,3
12692,496,1473,2
12693,144,51,2
12694,9,263,3
12695,404,981,2
12696,363,176,1
12697,208,612,2
12698,452,146,4
12699,6,1638,1
12700,270,508,2
12701,193,252,5
12702,250,1034,5
12703,154,1632,3
12704,145,1309,2
12705,92,1039,3
12706,466,354,1
12707,9,1220,5
12708,344,141,2
12709,402,1364,4
12710,92,714,3
12711,265,1517,5
12712,331,1164,4
12713,453,532,5
12714,427,1665,4
12715,459,1695,4
12716,451,1779,5
12717,20,251,4
12718,498,1959,5
12719,99,1484,5
12720,162,1091,4
12721,348,1268,2
12722,32,519,2
12723,303,963,2
12724,198,435,1
12725,480,1438,3
12726,230,561,3
12727,491,350,2
12728,448,1893,2
12729,459,336,1
12730,18,439,2
12731,143,1405,1
12732,457,568,2
12733,129,547,4
12734,248,1647,4
12735,24,275,2
12736,82,1785,3
12737,443,1435,1
12738,217,167,3
12739,191,201,3
12740,61,211,2
12741,63,176,2
12742,372,1958,1
12743,281,1904,2
12744,101,596,4
12745,227,533,3
12746,327,1940,2
12747,315,1074,1
12748,36,638,4
12749,239,897,1
12750,377,1943,5
12751,347,21,3
12752,381,1046,5
12753,63,1853,4
12754,140,1399,5
12755,97,1194,4
12756,117,1774,1
12757,29,986,1
12758,64,316,2
12759,90,1626,2
12760,476,1932,1
12761,459,1788,4
12762,79,1096,1
12763,157,169,4
12764,140,1626,1
12765,192,652,2
12766,103,1539,2
12767,299,1978,4
12768,81,1230,2
12769,165,279,1
12770,135,402,1
12771,34,458,5
12772,21,518,1
12773,309,1170,2
12774,292,187,3
12775,483,1287,5
12776,326,1766,1
12777,46,292,2
12778,285,1775,5
12779,17,654,2
12780,83,898,3
12781,349,1412,3
12782,49,1565,3
12783,264,1334,5
12784,400,1630,5
12785,393,700,1
12786,16,453,4
12787,416,1723,5
12788,337,706,4
12789,332,1838,3
12790,36,812,4
12791,457,441,5
12792,339,667,2
12793,236,1720,2
12794,17,174,5
12795,439,1099,3
12796,387,1834,1
12797,252,798,2
12798,248,230,3
12799,404,180,5
12800,314,1695,5
12801,240,1478,2
12802,296,784,1
12803,415,1700,4
12804,81,1814,2
12805,297,1699,3
12806,20,533,2
12807,429,630,2
12808,229,1373,2
12809,441,346,4
12810,26,1587,4
12811,463,207,2
12812,153,264,2
12813,240,262,4
12814,299,1123,1
12815,78,355,3
12816,6,1195,1
12817,169,1588,4
12818,134,358,3
12819,308,798,2
12820,119,1030,3
12821,255,1080,1
12822,457,224,2
12823,160,632,1
12824,318,684,5
12825,338,1196,2
12826,443,1744,2
12827,309,1426,5
12828,222,1482,2
12829,30,1538,3
12830,77,1237,3
12831,107,1037,2
12832,15,1838,4
12833,143,1043,5
12834,169,1273,3
12835,350,703,1
12836,313,1859,3
12837,136,1549,2
12838,413,1434,1
12839,276,1903,3
12840,126,1395,1
12841,137,293,1
12842,228,1629,2
12843,418,1294,1
12844,142,1241,5
12845,212,1162,1
12846,141,1663,2
12847,166,1196,3
12848,151,1511,4
12849,230,103,4
12850,426,1260,5
12851,496,1506,2
12852,292,24,2
12853,463,39,3
12854,52,641,1
12855,284,1843,2
12856,172,778,3
12857,15,836,4
12858,313,122,3
12859,227,843,2
12860,65,1865,4
12861,25,994,4
12862,248,1059,2
12863,451,1341,3
12864,480,1225,5
12865,358,70,2
12866,71,1631,1
12867,471,1785,5
12868,323,1238,1
12869,147,433,5
12870,394,1833,4
12871,304,1755,1
12872,217,1,5
12873,252,1924,3
12874,153,1394,3
12875,263,1630,3
12876,244,1517,5
12877,181,833,4
12878,199,892,3
12879,162,217,5
12880,244,856,4
12881,375,89,3
12882,62,98,4
12883,175,65,3
12884,173,1179,1
12885,187,1604,4
12886,135,827,5
12887,364,1365,2
12888,106,1304,5
12889,380,1559,5
12890,27,1361,2
12891,140,439,4
12892,369,1975,5
12893,358,1375,5
12894,457,1915,5
12895,167,91,2
12896,293,740,1
12897,13,589,5
12898,194,1738,5
12899,158,1944,5
12900,67,1200,3
12901,498,731,2
12902,139,1680,4
12903,320,1798,1
12904,56,919,4
12905,127,876,5
12906,150,1345,1
12907,11,474,1
12908,122,1955,1
12909,213,260,2
12910,350,1287,5
12911,142,1058,5
12912,398,1939,3
12913,325,1510,5
12914,173,1108,4
12915,387,1617,4
12916,6,434,2
12917,43,965,2
12918,345,1808,3
12919,351,1109,2
12920,500,1023,2
12921,70,180,1
12922,132,1142,4
12923,348,412,5
12924,403,1119,3
12925,54,192,3
12926,350,1610,1
12927,99,1220,1
12928,212,246,2
12929,66,1104,4
12930,120,483,4
12931,151,1614,2
12932,337,647,4
12933,117,790,2
12934,37,1743,4
12935,162,995,5
12936,357,591,3
12937,11,614,5
12938,476,1363,5
12939,320,354,2
12940,124,1514,3
12941,445,606,1
12942,464,1695,1
12943,47,957,1
12944,258,1001,2
12945,53,136,3
12946,102,203,5
12947,240,1150,4
12948,266,378,3
12949,43,1196,1
12950,251,1339,3
12951,167,1571,2
12952,70,752,5
12953,61,546,2
12954,481,1535,4
12955,461,728,3
12956,150,987,1
12957,274,1643,4
12958,173,597,1
12959,311,179,3
12960,105,480,3
12961,484,1014,1
12962,134,1535,2
12963,454,75,3
12964,303,1435,3
12965,461,718,3
12966,206,412,1
12967,183,434,3
12968,347,804,3
12969,480,1379,2
12970,331,307,1
12971,68,308,1
12972,3,75,2
12973,275,1211,1
12974,341,995,3
12975,72,1087,3
12976,19,1806,5
12977,82,658,4
12978,95,1928,1
12979,429,1819,4
12980,418,1010,4
12981,57,1919,3
12982,137,1377,3
12983,132,134,5
12984,140,1168,5
12985,349,482,1
12986,279,473,2
12987,303,1101,3
12988,142,95,2
12989,349,1111,3
12990,391,628,4
12991,340,13,1
12992,104,1535,3
12993,226,430,5
12994,146,934,4
12995,2,1100,1
12996,113,1518,4
12997,54,242,5
12998,422,407,5
12999,427,779,1
13000,258,116,3
13001,249,671,1
13002,486,298,4
13003,374,941,1
13004,47,255,5
13005,498,148,2
13006,317,1374,5
13007,370,420,3
13008,329,822,5
13009,47,1725,2
13010,117,1502,5
13011,173,405,5
13012,139,1589,5
13013,490,633,3
13014,110,1634,1
13015,376,15,1
13016,66,1128,3
13017,30,1982,1
13018,127,753,4
13019,251,1519,5
13020,275,146,4
13021,10,1726,3
13022,328,1311,2
13023,251,1019,3
13024,386,1622,4
13025,21,1828,3
13026,287,399,5
13027,38,918,3
13028,274,1498,5
13029,325,1434,4
13030,445,1696,3
13031,456,1207,1
13032,464,1507,1
13033,324,1256,3
13034,175,512,4
13035,259,750,3
13036,113,227,2
13037,24,1505,4
13038,32,1115,2
13039,280,1748,3
13040,393,17,5
13041,385,1064,4
13042,135,37,3
13043,378,211,3
13044,229,1257,5
13045,106,149,2
13046,224,391,1
13047,419,1599,2
13048,200,1679,5
13049,180,1005,1
13050,351,244,2
13051,53,1441,1
13052,257,728,3
13053,128,1703,5
13054,444,1481,5
13055,197,597,5
13056,187,519,5
13057,268,349,5
13058,376,1920,4
13059,142,1802,1
13060,106,862,2
13061,141,1084,4
13062,432,1224,2
13063,152,733,2
13064,454,223,4
13065,316,859,3
13066,50,926,3
13067,369,161,1
13068,44,478,4
13069,225,993,1
13070,435,1853,1
13071,412,1380,4
13072,473,135,4
13073,474,878,1
13074,203,715,5
13075,173,703,5
13076,490,1952,4
13077,383,179,1
13078,229,1030,5
13079,261,1724,2
13080,284,1807,1
13081,226,996,5
13082,451,95,2
13083,212,273,3
13084,392,1330,5
13085,138,1433,1
13086,442,844,3
13087,457,285,1
13088,446,1181,5
13089,459,75,5
13090,499,1849,5
13091,91,1487,2
13092,338,542,5
13093,112,1487,4
13094,481,670,4
13095,402,256,3
13096,103,1769,2
13097,485,472,4
13098,310,1345,1
13099,309,61,4
13100,342,140,4
13101,370,1916,3
13102,473,1890,2
13103,224,1329,2
13104,225,482,2
13105,458,851,1
13106,314,1548,4
13107,295,349,5
13108,83,1786,4
13109,438,566,2
13110,419,855,1
13111,158,359,4
13112,43,1761,4
13113,138,1131,3
13114,354,1538,5
13115,68,890,2
13116,327,1861,2
13117,254,122,4
13118,17,1806,5
13119,18,1164,5
13120,241,1630,4
13121,396,385,3
13122,324,768,3
13123,28,1769,1
13124,264,84,1
13125,412,467,4
13126,436,1970,5
13127,479,552,1
13128,391,728,4
13129,270,448,5
13130,307,1811,1
13131,254,1168,5
13132,239,960,3
13133,73,1283,4
13134,267,1001,4
13135,30,765,1
13136,370,1371,3
13137,337,906,3
13138,88,1013,1
13139,463,1493,2
13140,327,1393,5
13141,470,1483,5
13142,346,1049,5
13143,415,1022,1
13144,219,227,2
13145,494,1335,4
13146,146,1947,5
13147,196,430,1
13148,9,1603,5
13149,393,256,4
13150,142,1954,1
13151,123,232,3
13152,419,1296,1
13153,98,618,4
13154,207,167,4
13155,26,293,4
13156,151,67,5
13157,339,78,3
13158,22,249,3
13159,480,1110,1
13160,176,777,5
13161,151,272,3
13162,462,920,2
13163,111,1316,5
13164,18,1729,5
13165,267,1689,1
13166,460,148,1
13167,4,1058,4
13168,49,1954,5
13169,40,391,5
13170,59,1005,5
13171,434,1575,3
13172,317,517,1
13173,133,589,4
13174,10,1034,5
13175,162,1450,5
13176,375,1808,5
13177,381,1566,1
13178,370,627,3
13179,384,844,1
13180,367,193,1
13181,202,1689,4
13182,31,537,2
13183,360,1871,4
13184,454,1140,5
13185,21,194,1
13186,108,1817,3
13187,397,38,2
13188,244,1615,2
13189,335,1928,5
13190,222,1574,5
13191,44,425,2
13192,415,1999,1
13193,172,314,1
13194,218,1455,5
13195,391,878,1
13196,263,694,3
13197,208,67,1
13198,216,845,2
13199,320,30,3
13200,124,1784,3
13201,220,1551,5
13202,19,873,5
13203,362,442,1
13204,410,1343,4
13205,399,1041,3
13206,388,1723,2
13207,112,1206,4
13208,496,1303,2
13209,226,874,2
13210,242,1346,1
13211,192,1854,4
13212,461,247,2
13213,147,870,4
13214,219,1152,5
13215,68,1884,5
13216,240,1350,5
13217,478,1391,1
13218,482,1773,2
13219,280,504,2
13220,197,705,5
13221,460,935,3
13222,150,140,1
13223,315,1517,2
13224,298,700,5
13225,320,1904,2
13226,97,889,2
13227,63,1988,2
13228,420,1580,4
13229,396,1806,1
13230,237,1409,5
13231,307,54,3
13232,442,753,5
13233,99,1829,3
13234,307,914,1
13235,356,418,4
13236,205,1633,1
13237,397,673,5
13238,289,301,2
13239,73,1475,1
13240,162,874,2
13241,412,912,5
13242,51,1108,5
13243,361,994,1
13244,386,720,4
13245,67,886,1
13246,258,1148,5
13247,64,651,1
13248,133,66,5
13249,247,668,4
13250,231,1247,3
13251,401,652,3
13252,355,605,5
13253,380,1783,4
13254,377,136,1
13255,374,679,2
13256,62,1188,4
13257,400,807,3
13258,286,1106,5
13259,71,1724,5
13260,224,1513,5
13261,428,365,4
13262,470,1264,3
13263,94,677,1
13264,115,959,2
13265,20,1180,1
13266,76,922,4
13267,453,1461,2
13268,80,730,2
13269,15,729,2
13270,412,705,4
13271,210,379,2
13272,53,1833,5
13273,282,708,3
13274,495,426,1
13275,260,673,3
13276,473,1093,3
13277,9,1635,4
13278,19,1244,5
13279,263,1032,2
13280,206,631,3
13281,207,1807,5
13282,153,976,2
13283,45,618,5
13284,167,1776,4
13285,414,817,1
13286,496,1601,2
13287,408,1274,5
13288,337,9,3
13289,73,477,5
13290,401,848,4
13291,100,1979,5
13292,163,1100,4
13293,131,1776,5
13294,494,766,5
13295,385,469,5
13296,384,1507,5
13297,6,69,3
13298,495,1148,1
13299,71,736,3
13300,424,1095,1
13301,16,1417,4
13302,48,736,2
13303,380,1080,5
13304,93,288,2
13305,478,163,3
13306,265,1567,3
13307,448,903,5
13308,130,1048,4
13309,145,1088,1
13310,268,355,3
13311,318,150,3
13312,48,146,2
13313,57,1453,1
13314,105,1661,2
13315,411,1775,4
13316,483,1375,2
13317,364,565,1
13318,245,1088,3
13319,443,58,3
13320,263,1695,2
13321,275,5,3
13322,389,80,5
13323,233,845,1
13324,356,657,3
13325,169,418,5
13326,324,1980,3
13327,318,789,5
13328,500,1266,3
13329,7,1791,5
13330,231,283,3
13331,440,529,3
13332,262,154,3
13333,131,540,3
13334,446,1258,1
13335,401,1676,2
13336,447,1246,3
13337,70,1446,4
13338,101,1500,5
13339,208,812,3
13340,252,535,3
13341,321,851,3
13342,445,607,3
13343,150,1580,5
13344,119,1570,3
13345,477,1057,2
13346,335,776,5
13347,469,885,3
13348,121,375,4
13349,385,1548,2
13350,124,1920,4
13351,487,1207,2
13352,118,1497,5
13353,167,1729,4
13354,126,290,5
13355,94,324,4
13356,167,640,1
13357,362,23,2
13358,158,773,2
13359,456,181,3
13360,494,742,2
13361,59,1402,2
13362,147,258,1
13363,66,440,3
13364,494,53,4
13365,341,1295,2
13366,149,1200,1
13367,170,1994,2
13368,138,1603,2
13369,496,255,5
13370,331,1540,1
13371,83,522,1
13372,475,1789,4
13373,246,1525,2
13374,232,916,3
13375,454,1523,3
13376,464,194,3
13377,313,109,1
13378,269,190,1
13379,135,1969,1
13380,239,106,2
13381,494,1170,3
13382,338,374,4
13383,190,1649,1
13384,159,340,3
13385,312,440,1
13386,9,710,3
13387,470,228,2
13388,167,917,1
13389,158,818,3
13390,8,453,5
13391,491,1614,1
13392,28,390,4
13393,88,957,4
13394,458,731,2
13395,459,1292,1
13396,309,45,5
13397,372,118,3
13398,262,1878,5
13399,242,672,2
13400,329,244,1
13401,328,1890,4
13402,346,656,1
13403,439,838,5
13404,52,316,3
13405,373,1893,4
13406,212,1625,2
13407,78,1787,3
13408,398,236,1
13409,265,1707,1
13410,326,1204,2
13411,102,663,1
13412,311,258,5
13413,97,995,1
13414,124,94,2
13415,220,786,4
13416,485,1637,4
13417,403,1288,5
13418,485,1402,1
13419,31,950,4
13420,301,1361,3
13421,99,41,5
13422,314,1998,2
13423,437,1313,4
13424,423,1244,4
13425,370,1456,5
13426,407,1680,3
13427,24,872,2
13428,368,1307,5
13429,385,1299,4
13430,54,483,4
13431,277,1099,1
13432,380,863,1
13433,416,1691,4
13434,140,785,4
13435,270,608,3
13436,387,1385,3
13437,323,1862,1
13438,490,1464,4
13439,8,1378,4
13440,140,631,3
13441,160,595,3
13442,441,958,1
13443,55,1089,5
13444,476,1229,4
13445,69,1742,2
13446,186,930,3
13447,456,1818,4
13448,98,713,4
13449,100,1343,4
13450,8,834,2
13451,495,1730,3
13452,101,1392,2
13453,111,1951,2
13454,357,785,4
13455,153,1095,2
13456,388,1351,4
13457,174,1983,1
13458,206,1482,2
13459,421,1565,5
